Mo,LK_CODE,Date,Month,day,year,doy,OP,NO3,NH3,TP,TKN,TNTP,X16SRNA,MCYE,Nodul,D_Asp3_RR,MC_RR,MC_YR,MC_HTyR,MC_LR,D_Asp3_LR,MC_HiLR,MC_WR,MC_LA,MC_LY,MC_LW,MC_LF,SUM,ELISA,S_D_Asp3_RR,S_MC_RR,S_Nodul,S_MC_YR,S_MC_HtyR,S_MC_LR,S_D_Asp3LR,S_MC_HilR,S_MC_WR,S_MC_LA,S_MC_LY,S_MC_LW,S_MC_LF,S_SUM,S_ELISA,wtemp,pH,DO,conduc,turb,chloro,phyco,TN,Max_Depth,LkArea,WtShArea,LkWshRatio,Water,Developed,Barren,Forest,Shrubs,Herbaceous,Agriculture,Wetlands,MusselMass,MusselNum,ecoregion,precip3,temp3,precip5,temp5,precip7,temp7,precip30,temp30,hobotemp,hobolight,surveyor
October,LGL,20171005,10,5,2017,278,-2,-0.8794260687941502,-2.221848749616356,-1.1135092748275182,-0.42021640338318983,5.36,5.109161315863827,2.743801437711044,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8750493204576624,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8397326055007578,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.6056008579744088,-0.047207556955907906,0,0,0,0,0,1.5764968389596188,0.6171052305023781,0,0,1.3752245260657996,0,0,0,1.7813208628784512,NA,17.04,8.71,0.9867717342662448,2.264841425329148,0.7671558660821804,-1,-1.6989700043360187,-0.28567024025476695,38,1.3149477222985722,2.037783710010093,0.181805641,0.24040320101631762,0.04844012500866024,0.026834907964977516,0.5280723305277127,0.009032281373925291,0.08901313294138019,0.03385299058753606,0.02435103057949041,0.318960229,1.679497705,North Central Hardwood Forests,0.38021124171160603,17.925,0.2863067388432748,15.566666666666666,0.49136169383427264,15.362499999999999,0.42383078241835603,17.565217391304348,19.51689474,2.7944859064116514,1
October,LIM,20171005,10,5,2017,278,-1.8386319977650252,-0.8961962790440432,-2.221848749616356,-0.9507819773298184,0.11394335230683678,11.972727272727273,6.11967325587853,1.3010299956639813,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.5093393466438632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,20.54,8.68,0.8813846567705728,2.7686454997277283,1.4379090355394983,0.2013971243204515,-0.6777807052660807,0.15624619039734447,21,0.11048916824273164,0.39396107133753366,0.196115212,0.11441798944061578,0.10119047618463588,0,0.052910052908726385,0.0019841269843313422,0.007936507933259724,0.6375661375559125,0.08399470899251843,0.302569011,1.457045768,Eastern Corn Belt Plains,0.21085336531489318,11.375,0.1512676753306491,8.783333333333333,0.11809931207799448,8.7375,0.41995574848975786,11.680645161290323,20.50427149,1.5557330835233512,2
October,LRO,20171008,10,8,2017,281,-2.2924298239020637,-0.8569851997459049,-1.332547047110046,-1.1611509092627446,0.08919836680514887,18.761194029850742,5.616678508615428,2.1387121622717453,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.410743142598426,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.410743142598426,-0.4473317838878068,0,0,0,0,0,0,0,0,0,0.220238879934404,0,0,0,0.220238879934404,NA,20.87,8.65,0.8756399370041683,2.847578828054008,0.38381536598043126,-0.2676062401770315,-1.3010299956639813,0.1376705372367551,NA,0.04884251245105577,0.3839754527714866,0.083772728,0.08442004120369086,0.07343857238006112,0.0048043925874844485,0.1207961564973779,0,0,0.6039807824165708,0.11256005491481492,0.015988105,1.290446851,Eastern Corn Belt Plains,0.5711262770843116,NaN,0.47470178059624957,NaN,0.39576308941776306,NaN,0.21020629122165468,NaN,20.86468107,1.7584071921626367,2
October,MAN,20171008,10,8,2017,281,-1.6126101736612706,-0.9430951486635274,-1.7166987712964503,-0.8210230527068306,0.06258198422816312,7.778523489932886,5.285677407228045,2.6852385476279554,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.4717069212849029,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.4717069212849029,0.11610941406334445,0,0,0,0,0,0.26114386770066705,0,0,0,1.147985320683805,0,0,0,1.1727342504111538,NA,18.68,8.45,0.9943171526696367,2.4639079129384838,1.0831441431430522,-0.040958607678906384,-0.42021640338318983,0.10551018476997402,NA,0.11576674239193474,1.0386320819577541,0.03076136,0.07002360345968227,0.07907159716276932,0,0.1471282454748637,4.917387883076331e-4,0.0042289535799091464,0.6215578284917842,0.07749803304268377,0,0,Southern Michigan/Northern Indiana Drift Plains,0.8750612633917001,NaN,0.7923916894982539,NaN,0.6734158998636307,NaN,0.512360345630779,NaN,20.37910965,1.4616288287431496,1
October,MAR,20171006,10,6,2017,279,-1.7825160557860937,-0.8386319977650252,-2.221848749616356,-1.0409586076789064,-0.3018994543766101,6.000000000000001,5.229358174139386,2.476302293222263,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.259124356440332,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.9151092851862099,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8337090484684994,-0.26082336808927004,0,0,0,0,0,0.8101989025701745,0,0,0,0.960185276604611,0,0,0,1.1638617659758153,NA,19.58,8.69,0.8767949762007006,2.3243030374868345,0.320146286111054,-0.5086383061657274,-2,-0.1870866433571444,19,0.940795426549483,1.6450438163212153,0.178992911,0.1824597914415222,0.11837491800335213,0.011491392765794731,0.4102517700795594,0.05537584545694927,0.07964801954577404,0.0066505304585974655,0.13574773224845071,0,0,Northern Lakes and Forests,0.8573324964312685,12.2,0.7103994661168007,11.283333333333333,0.6384892569546373,8.3875,0.35682742315712607,10.8,19.04899123,2.596824165561809,1
October,NEP,20171004,10,4,2017,277,-1.899629454882437,-0.7011469235902933,-1.3205721033878812,-1.5528419686577808,-0.3565473235138126,20.346153846153847,5.463734244446919,3.0729403319834216,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.1193464404309041,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.9248583258716115,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.7828820701773533,-0.175874166083451,0,0,0,0,0,0.35659943572497077,0,0,0,0.8202343095656002,0,0,0,0.8967190719586313,NA,18.86,9.67,0.893206753059848,2.6211866714708982,0.3242824552976926,-0.2660007134616131,-1.2218487496163564,-0.1904402853647322,6,0.4332158033698848,1.115677762874646,0.142012587,0.14716125377150388,0.20118247344738827,4.049566696093523e-4,0.20118247344738827,7.289220053632173e-4,0.011905726090946039,0.2852514780834823,0.1521827164843186,0.253749808,0.954291151,Southern Michigan/Northern Indiana Drift Plains,0,13.6,0.2937307569224818,12.766666666666666,0.3299061234002103,13.25,0.21020629122165468,16.406451612903226,20.36440706,2.0990238090106623,3
October,ORE,20171005,10,5,2017,278,-1.9665762445130504,-0.24033215531036944,-0.8362424760180441,-1.2006594505464183,0.08919836680514887,27.75409836065574,4.775542434859001,1.3858393884128326,-1.5228787452803376,-1.5228787452803376,-1.4442527859127907,-1.5228787452803376,-1.5228787452803376,-1.1580526900771817,-1.2438433253320196,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.9893396945491024,-0.2533658010624213,0,0,0,0,0,0.46590309817330267,0.4273237863572472,0,0,0.9754777631658746,0,0,0,1.0559323150422437,NA,19.85,8.32,0.7972675408307164,2.829310206775691,1.8745397970710103,-0.24412514432750854,-0.721246399047171,0.25743856685981376,25,0.2794904267789682,1.051823712326249,0.087970303,0.07447213239690219,0.6992581319733016,0.00361422864752755,0.0657218946114974,5.706676811526594e-4,0.0015217804835285047,0.027867605096759188,0.12697355910933095,2.706830735,3.780015369,Southern Michigan/Northern Indiana Drift Plains,0.11809931207799448,11.275,0.08218675618735002,9.1,0.10974723771322864,9.05,0.22308782173190478,12.419354838709678,20.21880081,1.8171298410343357,2
October,PAR,20171008,10,8,2017,281,-1.8297382846050425,-0.692503962086787,-1.4672456210075022,-1.2291479883578558,-0.20342566678957025,12.6140350877193,5.469086710393558,3.540614192889285,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.9820655998630325,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.5089508304241098,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.41567669253112166,0.25515185098893,0,0,0,0,0,1.0403649558600605,0,0,0,1.5221572174064182,0,0,0,1.636006194318323,NA,18.36,9.89,1.0004340774793186,2.3623127953265106,-0.11918640771920865,-0.8386319977650251,-0.4921441283041691,-0.07831352451639788,6,0.9389681287671476,1.8954164680842809,0.099086026,0.09882104258044995,0.06556613863499779,0.0016986046284040662,0.2114825672542885,0.011449853418324885,0.06445890006649542,0.10805641884630081,0.4384664745707387,1.155333,2.776757422,Northern Lakes and Forests,0.9095560292411754,12.225,0.785329835010767,13.05,0.672937074587008,12.0125,0.40672937428661105,13.296774193548387,19.03456368,2.7406149614399484,4
October,PLA,20171008,10,8,2017,281,-1.9956786262173574,-1.3979400086720375,-2.221848749616356,-0.9871627752948278,-0.45345733652186904,2.7920792079207915,4.978134222971071,1.5555339166517628,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3068712771720254,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3710494051484665,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.2084005694161557,-0.40450377817442584,0,0,0,0,0,0.9235030669421045,0,0,0,0.9068466259279911,0,0,0,1.189054958881459,NA,18.12,8.82,0.9969492484953811,2.3424424210318366,0.7041505168397991,-0.5228787452803376,-1.5228787452803376,-0.4001169279263122,27,1.044611880996541,2.672004045463059,0.021501115,0.07546839907500895,0.06717345283720778,0.002626906431974545,0.5490130366947579,0.021924885454316388,0.12664311748446905,0.0970602377619264,0.06008996426033887,1.733539107,3.359209804,North Central Hardwood Forests,0.7082247270611807,15.33,0.7300898049134041,16.25625,0.6196689363861569,15.818181818181818,0.350050805972383,16.453086419753085,19.25248908,2.538320136983352,1
October,PON,20171005,10,5,2017,278,-1.744727494896694,-1.3979400086720375,-1.1752235375244542,-0.8239087409443188,0.11193427633268159,8.27027027027027,5.699398794150213,3.0959084547241327,-1.5228787452803376,-1.5228787452803376,-0.2975263809214446,-0.7832378473065229,-1.5228787452803376,-0.541587287154866,-1.3448231337491077,-1.5228787452803376,-1.3779103751293382,-0.8729276128805452,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,0.011658815858358729,0.5777215245090209,0,0.3821972103774537,0,0,0,0.3279716236230106,0,0,0,0.21085336531489318,0,0,0,0.6195107208384986,NA,20.37,8.16,0.7774268223893114,2.5551065457491644,1.8500945943867009,0.02530586526477026,-0.6575773191777937,0.12710479836480765,9,0.5204322043535116,1.744383745175487,0.042460838,0.07062298604060085,0.20177228791510948,0.003938417471951953,0.3660042963911441,0.0030254206942547106,0.04498746866790935,0.10075187970827808,0.20889724311075136,1.680466961,2.475193628,Southern Michigan/Northern Indiana Drift Plains,0.1122697684172706,15,0.11394335230683678,12.05,0.1665781099196521,10.9125,0.13055107872315955,12.75483870967742,19.62087855,1.82000277813112,2
October,POS,20171007,10,7,2017,280,-2.2006594505464183,-1.3979400086720375,-1.216096420727265,-0.7189666327522725,0.004321373782642578,4.973544973544973,5.722136844438322,1.4743803633162684,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.4571745730408201,0,0,0,0,0,0,0,0,0,0.15289959639374748,0,0,0,0.15289959639374748,NA,20.71,8.33,0.8407332346118067,2.8438616445625726,1.2043913319192998,-0.2596373105057561,-1.2218487496163564,0.02366391819779347,14,0.18310333287942004,1.337009758595462,0.025300466,0.03238409036983215,0.05577783005562281,2.353494939550275e-4,0.16276771003991808,0.0036714521057755888,0.0052718286658657585,0.6005648388518979,0.13932690041713247,2.463606776,3.064102894,Eastern Corn Belt Plains,0.5993371329924891,NaN,0.47470178059624957,NaN,0.39576308941776306,NaN,0.22128800779293867,NaN,21.01682613,2.243129953045468,2
October,ROU,20171008,10,8,2017,281,-2.2518119729937998,-1.3979400086720375,-1.0985416786038877,-0.6179829574251317,0.4084095784684297,10.422594142259415,5.042464143954369,1.3010299956639813,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8239087409443188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.31,7.84,0.8488047010518037,2.883667112168564,1.6097011023793995,-2,-1.1549019599857433,0.41614103116832896,NA,0.09764186597439245,0.43095949447714366,0.148518424,0.09164265131828896,0.09164265131828896,0.016714697406057223,0.5054755042814295,0,0.0028818443799678048,0.008645533141674959,0.28299711815429257,0,0,Southern Michigan/Northern Indiana Drift Plains,1.3180633349627615,15.125,1.1522883443830565,14.7,1.0374264979406236,13.1125,0.587336734507256,14.01,NA,NA,2
October,SAN,20171008,10,8,2017,281,-1.9956786262173574,-1.3979400086720375,-1.1951793212788377,-0.9956786262173574,-0.2247537402597635,5.313131313131313,5.4859798660572805,1.818352615322506,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3629107264696696,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3629107264696696,-0.43062609038495414,0,0.07954300740290607,0,0,0,0.5940056017883415,0,0,0,0.16121821969101624,0,0,0,0.6605809124272995,NA,20.37,8.2,0.7701152947871016,2.494168513490308,0.9106244048892013,0.012837224705172217,-1.3010299956639813,-0.1924649719311467,6,0.7761528987105555,1.9487114328261763,0.056594535,0.06794774622061968,0.08346337331819052,0.0029314726474166377,0.3128093093400056,0.026249498423020164,0.04042757144903575,0.15124392532840011,0.3149271032733116,2.455837848,3.354981381,Huron/Erie Lake Plains,0.8104005561019989,15.975,0.6666739491261041,16.116666666666667,0.5718543484734443,14.0375,0.31141203145770296,13.948387096774193,20.03423246,1.148529595270789,1
October,SIL,20171004,10,4,2017,277,-2.5228787452803374,-1.3979400086720375,-2.221848749616356,-1.214670164989233,-0.3089185078770315,7.135593220338984,5.247595135552178,2.5915479929698053,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.177406990912707,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.6168707148792115,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.5558255599738836,0.06408343596359592,0,0,0,0,0,0.2675237163854614,0,0,0,0.47268332961304044,0,0,0,0.5821770376884088,NA,18.97,8.52,0.9339931638312423,2.3444119245745467,0.16136800223497488,-0.8538719643217619,-2,-0.27002571430044436,27,0.5198486924659802,1.3668195548080513,0.103728288,0.11904970634001688,0.27860085911221266,0.009993863417473972,0.10511089679675296,0.006268081001764834,0.08709564302469999,0.3691592881714803,0.02472166213559833,0.381259521,2.084627601,North Central Hardwood Forests,0.6397354399672363,12.25,0.7520484478194386,10.85,0.6732513632138493,11.55,0.49563384589010895,13.119354838709677,20.00287719,3.0454590391476755,1
October,STO,20171004,10,4,2017,277,-0.6455073994105635,0.4574276929464845,-0.7770235501066086,-1.3767507096020994,0.03261876085071993,95.875,3.7636283511801554,1.3010299956639813,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-0.8239087409443188,0,0,0,0,0,0.21205436480116296,0,0,0,0.6060587494103143,0,0,0,0.6689912701643846,NA,20,9.94,0.9334872878487055,2.720994000624341,-0.09151498112135022,0.6364878963533654,-0.7695510786217261,0.5967070296814463,7,0.4651734536334913,2.2482229752278773,0.010894792,0.05465295401755303,0.1843172675212897,0.016945020116415323,0.34291777953038993,0.00211120100185067,0.02490773885161989,0.21431183713424873,0.15983620182663266,0,0,Southern Michigan/Northern Indiana Drift Plains,0,NaN,0.10473535052001297,NaN,0.09108046934733258,NaN,0.11979909695588888,NaN,17.9866816,2.9870495735600557,3
October,SUG,20171005,10,5,2017,278,-1.9507819773298183,-1.3979400086720375,-0.7015836199387054,-0.9136401693252518,0.47436197603263075,24.258333333333333,NA,NA,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.2865262577912568,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.1897943741366874,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.064019399620578,-0.2728655762395113,0,0,0,0,0,0.3190018994623162,0,0,0,0.6210723711436259,0,0,0,0.7212746272710874,NA,20.74,8.41,0.8155777483242672,2.781762553014332,1.1676126727275302,-0.7695510786217261,-1.3979400086720375,0.48101242095657293,13,0.10434571622522075,0.28310437043025616,0.295481562,0.2743644067402285,0.3114406779536067,0.0063559322032012795,0.22881355932392863,0.007415254237249046,0,0.05614406780019035,0.11546610174159555,0,0,Southern Michigan/Northern Indiana Drift Plains,0,NaN,0,NaN,0,NaN,0,NaN,20.26660784,1.6078963473914156,2
October,WIX,20171008,10,8,2017,281,-1.9546770212133426,-1.3979400086720375,0.10226214949427306,-0.9355420107730815,-0.20273245916928356,4.885964912280702,5.4535988229578916,1.3010299956639813,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3636625781466916,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.3636625781466916,-0.44794046581211566,0,0,0,0,0,0.17551181336344768,0,0,0,0.1628629933219261,0,0,0,0.2907022432878544,NA,20.24,8.23,0.8109042806687004,2.4502645085598513,1.0257153839013406,0.12710479836480765,-1.0969100130080565,-0.1719849357760231,12,0.48663168685096997,3.0702047145184572,0.001759477,0.019547290044294705,0.06182149395915416,8.609749790661739e-4,0.37712864847685024,0.050450973039343504,0.06910321477770316,0.1372399103602074,0.2838474943633806,2.686471456,3.302660093,Northern Lakes and Forests,0.6937269489236468,13.741666666666667,0.6387161018184541,14.566666666666666,0.5610161526642072,12.595833333333333,0.2995936317875431,13.23225806451613,19.96357018,1.3859980310006283,1
October,WTL,20171004,10,4,2017,277,-1.899629454882437,-1.3979400086720375,-2.221848749616356,-1.0604807473813813,-0.5816987086802545,2.2588235294117647,4.933633084022305,1.5006562903426615,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.412614597286474,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.5228787452803376,-1.412614597286474,-0.4710832997223453,0,0,0,0,0,0.3188977146274869,0,0,0,0.2709116394104812,0,0,0,0.46982201597816303,NA,16.32,8.82,0.9253120914996495,2.2122142474199413,0.19589965240923374,-0.5528419686577808,-1.5228787452803376,-0.5114492834995558,8,0.7978544961299764,1.4780391839164733,0.181619014,0.31271419932563593,0.1512331160664746,5.375982798240498e-4,0.4050467038190632,0.01992473624191245,0.08225253679621161,0.007996774411220911,0.02029433505965724,0,0,Northern Lakes and Forests,0.8466463285771175,11.549999999999999,0.8073094791248571,9.733333333333333,0.704365036222725,10.075,0.5642714304385625,10.736,19.18184211,2.5002551371456545,1
